iteration,loss,lr
662,39.204978942871094,0.001
663,38.989463806152344,0.001
664,32.562068939208984,0.001
665,34.80799102783203,0.001
666,31.33968734741211,0.001
667,33.073360443115234,0.001
668,35.6875,0.001
669,33.11988067626953,0.001
670,31.323869705200195,0.001
671,33.14582061767578,0.001
672,31.178070068359375,0.001
673,37.59833526611328,0.001
674,31.970020294189453,0.001
675,31.340368270874023,0.001
676,32.41279602050781,0.001
677,30.1112003326416,0.001
678,32.79148483276367,0.001
679,32.3843879699707,0.001
680,30.459577560424805,0.001
681,32.195411682128906,0.001
682,30.3210506439209,0.001
683,29.265708923339844,0.001
684,30.216476440429688,0.001
685,30.077102661132812,0.001
686,30.4036865234375,0.001
687,29.658466339111328,0.001
688,35.91770935058594,0.001
689,32.36070251464844,0.001
690,32.88583755493164,0.001
691,31.519508361816406,0.001
692,37.53449249267578,0.001
693,31.678983688354492,0.001
694,34.66313934326172,0.001
695,30.667686462402344,0.001
696,32.019676208496094,0.001
697,30.557132720947266,0.001
698,31.011348724365234,0.001
699,29.63642120361328,0.001
700,31.000776290893555,0.001
701,32.28253936767578,0.001
702,29.16496467590332,0.001
703,32.55416488647461,0.001
704,28.68264389038086,0.001
705,29.99983024597168,0.001
706,28.213031768798828,0.001
707,29.3690128326416,0.001
708,28.607524871826172,0.001
709,30.172348022460938,0.001
710,28.712631225585938,0.001
711,30.78594970703125,0.001
712,29.776979446411133,0.001
713,29.29953384399414,0.001
714,29.184581756591797,0.001
715,28.515100479125977,0.001
716,28.803327560424805,0.001
717,28.072851181030273,0.001
718,31.22609519958496,0.001
719,28.30682373046875,0.001
720,28.786643981933594,0.001
721,27.77166748046875,0.001
722,29.335079193115234,0.001
723,28.230960845947266,0.001
724,28.92742156982422,0.001
725,30.593217849731445,0.001
726,28.671222686767578,0.001
727,27.84494400024414,0.001
728,27.391820907592773,0.001
729,29.718610763549805,0.001
730,26.69068145751953,0.001
731,28.094430923461914,0.001
732,28.403385162353516,0.001
733,27.66695213317871,0.001
734,28.16092300415039,0.001
735,27.582700729370117,0.001
736,29.36796760559082,0.001
737,28.67155647277832,0.001
738,28.125083923339844,0.001
739,28.599403381347656,0.001
740,30.743640899658203,0.001
741,29.616302490234375,0.001
742,30.899215698242188,0.001
743,29.903911590576172,0.001
744,31.713306427001953,0.001
745,31.343381881713867,0.001
746,29.482847213745117,0.001
747,29.657989501953125,0.001
748,29.668502807617188,0.001
749,29.370744705200195,0.001
750,30.313213348388672,0.001
751,28.72319984436035,0.001
752,29.75071144104004,0.001
753,28.34477996826172,0.001
754,29.981098175048828,0.001
755,27.720081329345703,0.001
756,29.191387176513672,0.001
757,29.181991577148438,0.001
758,27.466869354248047,0.001
759,27.242956161499023,0.001
760,27.205181121826172,0.001
761,26.96522331237793,0.001
762,26.92641258239746,0.001
763,26.623661041259766,0.001
764,27.259567260742188,0.001
765,26.10918426513672,0.001
766,29.033660888671875,0.001
767,29.286306381225586,0.001
768,27.467906951904297,0.001
769,32.207435607910156,0.001
770,29.42462921142578,0.001
771,27.519744873046875,0.001
772,29.574993133544922,0.001
773,28.340415954589844,0.001
774,30.15486717224121,0.001
775,30.35610580444336,0.001
776,27.672908782958984,0.001
777,30.992557525634766,0.001
778,30.455610275268555,0.001
779,32.63884353637695,0.001
780,33.4630126953125,0.001
781,30.74519157409668,0.001
782,26.98088264465332,0.001
783,29.42730712890625,0.001
784,31.898347854614258,0.001
785,28.415626525878906,0.001
786,28.11565399169922,0.001
787,28.212024688720703,0.001
788,30.500232696533203,0.001
789,28.26146697998047,0.001
790,26.781709671020508,0.001
791,27.37051773071289,0.001
792,26.159704208374023,0.001
793,26.517547607421875,0.001
794,25.55145263671875,0.001
795,27.739673614501953,0.001
796,26.09286117553711,0.001
797,26.81655502319336,0.001
798,25.833345413208008,0.001
799,26.562129974365234,0.001
800,25.56769561767578,0.001
801,25.816917419433594,0.001
802,25.2445125579834,0.001
803,27.022823333740234,0.001
804,26.07219123840332,0.001
805,27.274612426757812,0.001
806,26.698741912841797,0.001
807,29.155529022216797,0.001
808,27.84246063232422,0.001
809,27.85232162475586,0.001
810,30.872100830078125,0.001
811,29.842069625854492,0.001
812,27.721786499023438,0.001
813,27.11159896850586,0.001
814,27.324440002441406,0.001
815,28.686969757080078,0.001
816,27.531137466430664,0.001
817,26.22233009338379,0.001
818,26.65388298034668,0.001
819,25.467792510986328,0.001
820,26.335163116455078,0.001
821,25.798892974853516,0.001
822,24.92331886291504,0.001
823,25.61417007446289,0.001
824,24.01358985900879,0.001
825,25.131061553955078,0.001
826,24.024593353271484,0.001
827,25.251129150390625,0.001
828,25.245418548583984,0.001
829,25.475873947143555,0.001
830,28.002120971679688,0.001
831,27.88463592529297,0.001
832,24.507919311523438,0.001
833,26.770614624023438,0.001
834,24.4537353515625,0.001
835,24.671733856201172,0.001
836,25.481477737426758,0.001
837,25.255393981933594,0.001
838,25.068822860717773,0.001
839,25.16451644897461,0.001
840,24.839122772216797,0.001
841,25.089366912841797,0.001
842,24.912494659423828,0.001
843,24.841154098510742,0.001
844,24.538070678710938,0.001
845,24.389450073242188,0.001
846,23.993316650390625,0.001
847,26.016780853271484,0.001
848,28.6910343170166,0.001
849,27.24139404296875,0.001
850,27.920337677001953,0.001
851,30.667320251464844,0.001
852,33.98219299316406,0.001
853,36.482269287109375,0.001
854,34.06385040283203,0.001
855,28.269062042236328,0.001
856,29.31199836730957,0.001
857,30.916095733642578,0.001
858,26.544437408447266,0.001
859,28.871932983398438,0.001
860,29.567371368408203,0.001
861,28.681373596191406,0.001
862,28.810070037841797,0.001
863,26.720027923583984,0.001
864,26.384584426879883,0.001
865,26.501537322998047,0.001
866,25.919567108154297,0.001
867,26.15252113342285,0.001
868,25.80683708190918,0.001
869,26.820817947387695,0.001
870,25.187606811523438,0.001
871,25.29486846923828,0.001
872,26.480016708374023,0.001
873,25.449316024780273,0.001
874,24.629560470581055,0.001
875,25.6263370513916,0.001
876,23.764202117919922,0.001
877,24.34438133239746,0.001
878,25.81087875366211,0.001
879,23.968698501586914,0.001
880,25.581157684326172,0.001
881,25.35140609741211,0.001
882,25.307859420776367,0.001
883,27.420745849609375,0.001
884,26.273218154907227,0.001
885,26.581222534179688,0.001
886,25.969959259033203,0.001
887,27.348735809326172,0.001
888,27.023212432861328,0.001
889,27.28302764892578,0.001
890,30.231985092163086,0.001
891,28.305097579956055,0.001
892,24.246532440185547,0.001
893,26.25343894958496,0.001
894,23.78447151184082,0.001
895,26.299663543701172,0.001
896,25.339731216430664,0.001
897,23.35883140563965,0.001
898,23.57638931274414,0.001
899,23.564523696899414,0.001
900,24.718097686767578,0.001
901,24.1865177154541,0.001
902,24.41781997680664,0.001
903,24.460552215576172,0.001
904,24.285804748535156,0.001
905,26.438390731811523,0.001
906,24.683597564697266,0.001
907,23.88601303100586,0.001
908,24.017593383789062,0.001
909,23.129798889160156,0.001
910,23.030969619750977,0.001
911,28.075178146362305,0.001
912,30.85006332397461,0.001
913,24.526058197021484,0.001
914,26.30190658569336,0.001
915,24.5310001373291,0.001
916,30.04153823852539,0.001
917,27.46170997619629,0.001
918,25.507827758789062,0.001
919,29.345458984375,0.001
920,26.470909118652344,0.001
921,25.96381187438965,0.001
922,26.075220108032227,0.001
923,26.02828598022461,0.001
924,27.207935333251953,0.001
925,26.353435516357422,0.001
926,23.39044189453125,0.001
927,25.201183319091797,0.001
928,24.1054744720459,0.001
929,24.036865234375,0.001
930,23.017723083496094,0.001
931,23.147571563720703,0.001
932,24.01712989807129,0.001
933,23.359582901000977,0.001
934,23.546356201171875,0.001
935,25.911378860473633,0.001
936,22.25882339477539,0.001
937,22.74272918701172,0.001
938,23.348108291625977,0.001
939,23.546974182128906,0.001
940,22.685047149658203,0.001
941,22.94702911376953,0.001
942,23.472759246826172,0.001
943,23.674644470214844,0.001
944,26.10865020751953,0.001
945,24.073558807373047,0.001
946,22.08422088623047,0.001
947,24.133445739746094,0.001
948,23.386241912841797,0.001
949,25.521034240722656,0.001
950,25.776277542114258,0.001
951,28.07776641845703,0.001
952,27.67518424987793,0.001
953,24.517486572265625,0.001
954,23.528831481933594,0.001
955,25.260677337646484,0.001
956,24.753414154052734,0.001
957,22.62587547302246,0.001
958,24.812543869018555,0.001
959,24.277240753173828,0.001
960,23.77538299560547,0.001
961,24.557615280151367,0.001
962,23.44930648803711,0.001
963,24.230079650878906,0.001
964,23.85504913330078,0.001
965,22.659109115600586,0.001
966,24.52304458618164,0.001
967,24.803552627563477,0.001
968,23.721853256225586,0.001
969,25.607372283935547,0.001
970,25.33388328552246,0.001
971,24.8997802734375,0.001
972,23.353836059570312,0.001
973,25.06377410888672,0.001
974,22.237749099731445,0.001
975,27.469175338745117,0.001
976,25.700740814208984,0.001
977,27.25656509399414,0.001
978,27.803895950317383,0.001
979,26.89978790283203,0.001
980,26.94843292236328,0.001
981,29.47740364074707,0.001
982,24.59206771850586,0.001
983,27.932571411132812,0.001
984,24.69762420654297,0.001
985,29.111968994140625,0.001
986,25.61919403076172,0.001
987,25.897260665893555,0.001
988,26.425312042236328,0.001
989,28.23940658569336,0.001
990,26.15729522705078,0.001
991,24.310710906982422,0.001
992,25.628543853759766,0.001
993,22.84471893310547,0.001
994,25.394302368164062,0.001
995,23.40345001220703,0.001
996,24.641624450683594,0.001
997,24.072690963745117,0.001
998,24.61452865600586,0.001
999,23.762676239013672,0.001
1000,25.74498176574707,0.001
