iteration,loss,lr
0,2102.74951171875,0.001
4,1943.56982421875,0.000729
5,1970.887939453125,0.000729
6,1281.7044677734375,0.000729
7,1211.900634765625,0.000729
8,1152.924072265625,0.000729
9,887.2882080078125,0.000729
10,1003.5784912109375,0.000729
11,771.0557250976562,0.000729
12,802.944091796875,0.000729
13,734.2464599609375,0.000729
14,675.132080078125,0.000729
15,688.9168701171875,0.000729
16,657.7489013671875,0.000729
17,625.47314453125,0.000729
18,617.0267333984375,0.000729
19,679.5013427734375,0.000729
20,614.96240234375,0.000729
21,573.1719970703125,0.000729
22,569.0955810546875,0.000729
23,591.8798828125,0.000729
24,573.3754272460938,0.000729
25,544.1290283203125,0.000729
26,524.599609375,0.000729
27,522.730712890625,0.000729
28,553.7555541992188,0.000729
29,511.0786437988281,0.000729
30,525.2950439453125,0.000729
31,491.50146484375,0.000729
32,508.4535217285156,0.000729
33,496.986328125,0.000729
34,589.8646240234375,0.000729
35,476.24481201171875,0.000729
36,478.73956298828125,0.000729
37,501.1853332519531,0.000729
38,446.8013610839844,0.000729
39,454.15875244140625,0.000729
40,469.05902099609375,0.000729
41,446.8078918457031,0.000729
42,457.5141906738281,0.000729
43,490.3061218261719,0.000729
44,473.1922607421875,0.000729
45,448.6553955078125,0.000729
46,460.605224609375,0.000729
47,446.12945556640625,0.000729
48,402.26690673828125,0.000729
49,434.01373291015625,0.000729
50,431.0087890625,0.000729
51,411.5518798828125,0.000729
52,456.5442810058594,0.000729
53,392.75811767578125,0.000729
54,408.47003173828125,0.000729
55,497.4015197753906,0.000729
56,379.9342041015625,0.000729
57,434.7771911621094,0.000729
58,391.2158508300781,0.000729
59,428.64532470703125,0.000729
60,405.57904052734375,0.000729
61,384.31280517578125,0.000729
62,437.6796569824219,0.000729
63,384.5892333984375,0.000729
64,370.55267333984375,0.000729
65,390.7437744140625,0.000729
66,424.123779296875,0.000729
67,393.0704040527344,0.000729
68,422.6468200683594,0.000729
69,471.86737060546875,0.000729
70,385.3875427246094,0.000729
71,398.817138671875,0.000729
72,371.19439697265625,0.000729
73,409.72613525390625,0.000729
74,377.3373718261719,0.000729
75,380.9627685546875,0.000729
76,402.8363952636719,0.000729
77,401.4187927246094,0.000729
78,352.6014404296875,0.000729
79,376.900634765625,0.000729
80,347.6836853027344,0.000729
81,362.8602294921875,0.000729
82,396.33929443359375,0.000729
83,345.42437744140625,0.000729
84,359.05572509765625,0.000729
85,375.47283935546875,0.000729
86,359.7510070800781,0.000729
87,395.2203369140625,0.000729
88,354.27716064453125,0.000729
89,386.1226501464844,0.000729
90,347.3959655761719,0.000729
91,353.6600646972656,0.000729
92,378.0046691894531,0.000729
93,328.1063232421875,0.000729
94,323.7055969238281,0.000729
95,334.61798095703125,0.000729
96,359.8171081542969,0.000729
97,326.14697265625,0.000729
98,320.93927001953125,0.000729
99,337.62530517578125,0.000729
100,337.15777587890625,0.000729
101,363.1129150390625,0.000729
102,346.3440246582031,0.000729
103,327.81854248046875,0.000729
104,367.7763671875,0.000729
105,314.16510009765625,0.000729
106,349.6830749511719,0.000729
107,332.4465026855469,0.000729
108,329.6336975097656,0.000729
109,326.8973388671875,0.000729
110,322.8238525390625,0.000729
111,334.2025146484375,0.000729
112,331.78350830078125,0.000729
113,308.57135009765625,0.000729
114,304.2420959472656,0.000729
115,301.5436096191406,0.000729
116,301.36944580078125,0.000729
117,320.923095703125,0.000729
118,295.72174072265625,0.000729
119,308.3486328125,0.000729
120,301.8677673339844,0.000729
121,304.62933349609375,0.000729
122,278.8929443359375,0.000729
123,288.510009765625,0.000729
124,303.432373046875,0.000729
125,339.437744140625,0.000729
126,301.1304931640625,0.000729
127,328.14227294921875,0.000729
128,311.1851501464844,0.000729
129,288.1892395019531,0.000729
130,335.7091064453125,0.000729
131,297.70196533203125,0.000729
132,322.03045654296875,0.000729
133,297.2353210449219,0.000729
134,298.8634338378906,0.000729
135,283.4007568359375,0.000729
136,330.7505187988281,0.000729
137,315.15283203125,0.000729
138,301.6173095703125,0.000729
139,295.1441345214844,0.000729
140,326.1082458496094,0.000729
141,287.83819580078125,0.000729
142,302.5631408691406,0.000729
143,318.2359313964844,0.000729
144,300.310791015625,0.000729
145,372.1276550292969,0.000729
146,291.6064453125,0.000729
147,330.0051574707031,0.000729
148,284.27996826171875,0.000729
149,314.55792236328125,0.000729
150,291.4669494628906,0.000729
151,281.18499755859375,0.000729
152,332.24566650390625,0.000729
153,300.88165283203125,0.000729
154,302.4578552246094,0.000729
155,294.93316650390625,0.000729
156,316.33172607421875,0.000729
157,294.5293273925781,0.000729
158,350.6039733886719,0.000729
159,281.95477294921875,0.000729
160,316.83599853515625,0.000729
161,312.7664794921875,0.000729
162,294.06524658203125,0.000729
163,288.6184997558594,0.000729
164,298.87738037109375,0.000729
165,303.56072998046875,0.000729
166,290.49932861328125,0.000729
167,308.5090026855469,0.000729
168,286.67388916015625,0.000729
169,273.2366027832031,0.000729
170,292.2088928222656,0.000729
171,273.14251708984375,0.000729
172,268.8291015625,0.000729
173,265.9101257324219,0.000729
174,271.334716796875,0.000729
175,267.98736572265625,0.000729
176,263.15338134765625,0.000729
177,269.84332275390625,0.000729
178,273.47259521484375,0.000729
179,274.9767761230469,0.000729
180,272.5552673339844,0.000729
181,270.2659912109375,0.000729
182,279.4527587890625,0.000729
183,277.7059020996094,0.000729
184,280.0345153808594,0.000729
185,258.2026672363281,0.000729
186,272.9349060058594,0.000729
187,257.84710693359375,0.000729
188,264.05596923828125,0.000729
189,253.7103729248047,0.000729
190,264.56634521484375,0.000729
191,276.76654052734375,0.000729
192,278.5002136230469,0.000729
193,260.17236328125,0.000729
194,253.35723876953125,0.000729
195,290.12933349609375,0.000729
196,248.97601318359375,0.000729
197,268.0010070800781,0.000729
198,260.59765625,0.000729
199,247.98643493652344,0.000729
200,248.28778076171875,0.000729
201,259.1344909667969,0.000729
202,266.9986877441406,0.000729
203,246.6621551513672,0.000729
204,245.12985229492188,0.000729
205,259.3774719238281,0.000729
206,241.1854248046875,0.000729
207,268.61090087890625,0.000729
208,237.8895263671875,0.000729
209,243.81793212890625,0.000729
210,255.081298828125,0.000729
211,246.14712524414062,0.000729
212,249.3873748779297,0.000729
213,291.76177978515625,0.000729
214,248.52682495117188,0.000729
215,267.1917724609375,0.000729
216,249.8292236328125,0.000729
217,242.99697875976562,0.000729
218,243.05697631835938,0.000729
219,235.53732299804688,0.000729
220,237.52499389648438,0.000729
221,234.01039123535156,0.000729
222,249.98709106445312,0.000729
223,243.25392150878906,0.000729
224,235.64154052734375,0.000729
225,234.21226501464844,0.000729
226,228.26211547851562,0.000729
227,231.625244140625,0.000729
228,224.61968994140625,0.000729
229,236.26455688476562,0.000729
230,240.23757934570312,0.000729
231,224.78582763671875,0.000729
232,248.56419372558594,0.000729
233,243.0373992919922,0.000729
234,257.9043884277344,0.000729
235,234.61973571777344,0.000729
236,248.65634155273438,0.000729
237,261.73101806640625,0.000729
238,233.75770568847656,0.000729
239,255.25985717773438,0.000729
240,223.86685180664062,0.000729
241,230.05242919921875,0.000729
242,257.33050537109375,0.000729
243,221.94947814941406,0.000729
244,237.54824829101562,0.000729
245,250.59344482421875,0.000729
246,223.40650939941406,0.000729
247,262.80859375,0.000729
248,237.3190155029297,0.000729
249,249.30593872070312,0.000729
250,257.1609191894531,0.000729
251,256.4583435058594,0.000729
252,265.6183166503906,0.000729
253,245.03201293945312,0.000729
254,260.35595703125,0.000729
255,224.84979248046875,0.000729
256,265.61212158203125,0.000729
257,236.28781127929688,0.000729
258,234.1529541015625,0.000729
259,225.96282958984375,0.000729
260,230.62109375,0.000729
261,229.939208984375,0.000729
262,225.9739990234375,0.000729
263,233.20474243164062,0.000729
264,243.33389282226562,0.000729
265,221.6000213623047,0.000729
266,233.89028930664062,0.000729
267,237.87588500976562,0.000729
268,231.0927276611328,0.000729
269,242.61602783203125,0.000729
270,223.19187927246094,0.000729
271,226.54257202148438,0.000729
272,230.5148468017578,0.000729
273,227.00387573242188,0.000729
274,234.87071228027344,0.000729
275,218.13473510742188,0.000729
276,221.8883056640625,0.000729
277,221.46263122558594,0.000729
278,210.53575134277344,0.000729
279,223.49432373046875,0.000729
280,214.4406280517578,0.000729
281,210.1095428466797,0.000729
282,219.3085174560547,0.000729
283,224.25340270996094,0.000729
284,203.92442321777344,0.000729
285,223.47898864746094,0.000729
286,206.7144775390625,0.000729
287,228.46270751953125,0.000729
288,213.03033447265625,0.000729
289,213.22671508789062,0.000729
290,221.04690551757812,0.000729
291,207.04098510742188,0.000729
292,220.52090454101562,0.000729
293,202.39791870117188,0.000729
294,219.16574096679688,0.000729
295,219.44895935058594,0.000729
296,219.0004425048828,0.000729
297,222.203125,0.000729
298,217.79779052734375,0.000729
299,226.30711364746094,0.000729
300,209.4176483154297,0.000729
301,226.40237426757812,0.000729
302,210.91285705566406,0.000729
303,214.99325561523438,0.000729
304,220.93557739257812,0.000729
305,207.09109497070312,0.000729
306,213.579833984375,0.000729
307,207.53172302246094,0.000729
308,207.24966430664062,0.000729
309,209.61978149414062,0.000729
310,207.81336975097656,0.000729
311,201.63848876953125,0.000729
312,205.74813842773438,0.000729
313,226.24244689941406,0.000729
314,197.37664794921875,0.000729
315,213.29074096679688,0.000729
316,207.8411102294922,0.000729
317,204.82130432128906,0.000729
318,205.77284240722656,0.000729
319,202.629638671875,0.000729
320,214.31301879882812,0.000729
321,214.64901733398438,0.000729
322,203.45547485351562,0.000729
323,221.62896728515625,0.000729
324,196.62142944335938,0.000729
325,210.3431396484375,0.000729
326,208.4372100830078,0.000729
327,203.01727294921875,0.000729
328,215.9049530029297,0.000729
329,213.65097045898438,0.000729
330,202.3104705810547,0.000729
331,200.18899536132812,0.000729
332,205.41787719726562,0.000729
333,193.64944458007812,0.000729
334,200.59442138671875,0.000729
335,221.05545043945312,0.000729
336,193.77134704589844,0.000729
337,206.90252685546875,0.000729
338,218.8883514404297,0.000729
339,196.61293029785156,0.000729
340,212.23187255859375,0.000729
341,203.55667114257812,0.000729
342,200.8336181640625,0.000729
343,210.09217834472656,0.000729
344,196.9320068359375,0.000729
345,202.9748992919922,0.000729
346,192.021728515625,0.000729
347,204.18826293945312,0.000729
348,210.82754516601562,0.000729
349,189.54840087890625,0.000729
350,211.74331665039062,0.000729
351,205.6641082763672,0.000729
352,193.46400451660156,0.000729
353,196.27804565429688,0.000729
354,198.34996032714844,0.000729
355,196.65615844726562,0.000729
356,201.08468627929688,0.000729
357,202.86135864257812,0.000729
358,185.78314208984375,0.000729
359,197.32777404785156,0.000729
360,208.56640625,0.000729
361,197.76333618164062,0.000729
362,206.38723754882812,0.000729
363,198.1017608642578,0.000729
364,192.775146484375,0.000729
365,203.181884765625,0.000729
366,194.55799865722656,0.000729
367,194.0962677001953,0.000729
368,194.1575927734375,0.000729
369,200.38404846191406,0.000729
370,192.853515625,0.000729
371,203.1900634765625,0.000729
372,192.66372680664062,0.000729
373,186.36402893066406,0.000729
374,191.79444885253906,0.000729
375,185.91647338867188,0.000729
376,189.4810791015625,0.000729
377,180.2540283203125,0.000729
378,180.6051483154297,0.000729
379,176.3456573486328,0.000729
380,183.9393310546875,0.000729
381,175.42527770996094,0.000729
382,180.48028564453125,0.000729
383,181.0410614013672,0.000729
384,177.83645629882812,0.000729
385,174.13497924804688,0.000729
386,177.9306640625,0.000729
387,177.8361053466797,0.000729
388,177.14389038085938,0.000729
389,174.22540283203125,0.000729
390,180.4396514892578,0.000729
391,172.90963745117188,0.000729
392,174.02490234375,0.000729
393,176.66146850585938,0.000729
394,187.72608947753906,0.000729
395,176.29090881347656,0.000729
396,184.04782104492188,0.000729
397,181.62518310546875,0.000729
398,178.7445526123047,0.000729
399,185.99932861328125,0.000729
400,178.97454833984375,0.000729
401,189.62258911132812,0.000729
402,191.0602264404297,0.000729
403,177.33871459960938,0.000729
404,187.14743041992188,0.000729
405,180.74012756347656,0.000729
406,178.7582550048828,0.000729
407,179.92401123046875,0.000729
408,182.06549072265625,0.000729
409,171.2915802001953,0.000729
410,175.90086364746094,0.000729
411,176.4061279296875,0.000729
412,172.76422119140625,0.000729
413,170.48043823242188,0.000729
414,174.62091064453125,0.000729
415,171.62142944335938,0.000729
416,180.9742889404297,0.000729
417,169.50454711914062,0.000729
418,186.27432250976562,0.000729
419,165.9374542236328,0.000729
420,182.8992156982422,0.000729
421,181.13888549804688,0.000729
422,188.1846923828125,0.000729
423,180.34381103515625,0.000729
424,183.8477020263672,0.000729
425,174.74639892578125,0.000729
426,187.2877960205078,0.000729
427,178.34585571289062,0.000729
428,178.0350341796875,0.000729
429,171.03201293945312,0.000729
430,175.799560546875,0.000729
431,165.24356079101562,0.000729
432,170.44992065429688,0.000729
433,174.36923217773438,0.000729
434,165.752197265625,0.000729
435,168.9867401123047,0.000729
436,181.34783935546875,0.000729
437,188.20590209960938,0.000729
438,175.84962463378906,0.000729
439,173.1078643798828,0.000729
440,177.5045166015625,0.000729
441,169.30340576171875,0.000729
442,170.7606658935547,0.000729
443,163.8763427734375,0.000729
444,167.40194702148438,0.000729
445,181.11346435546875,0.000729
446,167.6105194091797,0.000729
447,164.5799560546875,0.000729
448,172.8060302734375,0.000729
449,161.535400390625,0.000729
450,169.8158416748047,0.000729
451,167.3585968017578,0.000729
452,172.38824462890625,0.000729
453,183.16259765625,0.000729
454,160.6884307861328,0.000729
455,180.29727172851562,0.000729
456,170.48068237304688,0.000729
457,163.34584045410156,0.000729
458,186.45672607421875,0.000729
459,167.8026123046875,0.000729
460,176.03111267089844,0.000729
461,166.3575439453125,0.000729
462,165.69407653808594,0.000729
463,169.2783203125,0.000729
464,178.95162963867188,0.000729
465,172.76217651367188,0.000729
466,166.20089721679688,0.000729
467,179.791259765625,0.000729
