iteration,loss,lr
0,3318.35888671875,0.001
1,2778.99169921875,0.001
2,1841.5,0.001
3,1737.700439453125,0.001
4,1161.2294921875,0.001
5,1004.16943359375,0.001
6,787.0494384765625,0.001
7,726.7128295898438,0.001
8,707.9003295898438,0.001
9,695.7091064453125,0.001
10,640.0999145507812,0.001
11,619.7286376953125,0.001
12,635.9718017578125,0.001
13,603.9769287109375,0.001
14,652.58203125,0.001
15,579.0531005859375,0.001
16,574.4672241210938,0.001
17,625.3514404296875,0.001
18,564.4200439453125,0.001
19,509.928955078125,0.001
20,543.0281982421875,0.001
21,623.5419921875,0.001
22,554.8954467773438,0.001
23,563.2437133789062,0.001
24,589.125244140625,0.001
25,590.908203125,0.001
26,572.462890625,0.001
27,548.8782958984375,0.001
28,500.8077392578125,0.001
29,544.6344604492188,0.001
30,539.8556518554688,0.001
31,531.8192749023438,0.001
32,467.5777282714844,0.001
33,470.51861572265625,0.001
34,524.3789672851562,0.001
35,469.49737548828125,0.001
36,450.7055358886719,0.001
37,454.6968994140625,0.001
38,453.2746887207031,0.001
39,445.93212890625,0.001
40,417.0851135253906,0.001
41,439.270751953125,0.001
42,419.10540771484375,0.001
43,443.2288513183594,0.001
44,412.0081481933594,0.001
45,428.8971252441406,0.001
46,420.00457763671875,0.001
47,406.3695068359375,0.001
48,395.33624267578125,0.001
49,396.2262878417969,0.001
50,389.0609130859375,0.001
51,395.7147216796875,0.001
52,395.38726806640625,0.001
53,390.136474609375,0.001
54,394.02874755859375,0.001
55,381.98345947265625,0.001
56,363.6092834472656,0.001
57,373.8829650878906,0.001
58,378.7672119140625,0.001
59,373.490478515625,0.001
60,385.16925048828125,0.001
61,366.43890380859375,0.001
62,366.65618896484375,0.001
63,370.1656188964844,0.001
64,353.181396484375,0.001
65,351.214111328125,0.001
66,348.9058532714844,0.001
67,358.9892883300781,0.001
68,354.817626953125,0.001
69,356.7132568359375,0.001
70,353.72711181640625,0.001
71,366.6507873535156,0.001
72,339.5318603515625,0.001
73,345.6996154785156,0.001
74,340.2099304199219,0.001
75,348.10516357421875,0.001
76,349.77960205078125,0.001
77,334.281494140625,0.001
78,338.93145751953125,0.001
79,342.45037841796875,0.001
80,340.60797119140625,0.001
81,393.5762023925781,0.001
82,342.2374572753906,0.001
83,356.9609375,0.001
84,346.36614990234375,0.001
85,340.9717102050781,0.001
86,356.38470458984375,0.001
87,363.6079406738281,0.001
88,339.6282653808594,0.001
89,346.1592712402344,0.001
90,351.36700439453125,0.001
91,342.33135986328125,0.001
92,330.81011962890625,0.001
93,325.8959045410156,0.001
94,333.9747009277344,0.001
95,347.36212158203125,0.001
96,338.41680908203125,0.001
97,337.52740478515625,0.001
98,324.72210693359375,0.001
99,347.20013427734375,0.001
100,304.1383361816406,0.001
101,341.87908935546875,0.001
102,316.6477355957031,0.001
103,306.85693359375,0.001
104,309.5736083984375,0.001
105,303.47125244140625,0.001
106,303.2889404296875,0.001
107,311.57073974609375,0.001
108,323.5706787109375,0.001
109,318.1387634277344,0.001
110,322.8365478515625,0.001
111,305.63580322265625,0.001
112,318.2974853515625,0.001
113,346.59637451171875,0.001
114,309.1813049316406,0.001
115,350.2464599609375,0.001
116,325.58966064453125,0.001
117,303.5190734863281,0.001
118,333.23040771484375,0.001
119,299.737548828125,0.001
120,301.32647705078125,0.001
121,296.92572021484375,0.001
122,288.04266357421875,0.001
123,293.9216613769531,0.001
124,289.4019775390625,0.001
125,295.1767272949219,0.001
126,294.9335632324219,0.001
127,302.50927734375,0.001
128,311.4657897949219,0.001
129,297.906005859375,0.001
130,299.45025634765625,0.001
131,296.36822509765625,0.001
132,299.87445068359375,0.001
133,288.8520812988281,0.001
134,296.267333984375,0.001
135,275.75311279296875,0.001
136,282.43927001953125,0.001
137,282.84576416015625,0.001
138,272.477783203125,0.001
139,301.0247497558594,0.001
140,280.98834228515625,0.001
141,264.501953125,0.001
142,284.93426513671875,0.001
143,273.14788818359375,0.001
144,282.5694885253906,0.001
145,288.31817626953125,0.001
146,275.3096923828125,0.001
